block_off	str_off	speaker	text	raw_hex	english	status
0x789000	0xbf6		%<0b><03><01>・8%<04><01>0%<03><02><02>$確かに、渡したよ。%<ff>	250b0301a5382504013025030202248a6db6c68141936ebcc0d6814225ff		
0x789000	0xc14		%<03><02><02>$え！？@持ち物がいっぱいで、もてないって？#<00>#_仕方がない。@もう一度、出直してくれ。%<04><01>1%<ff>	2503020224b481498148408e9dc195a882aab2af82cfb282c58141d3c3c5b2afc381482300235f8e6495fb82aac5b2814240d3b388ea937881418f6f92bcbcc3b8da81422504013125ff		
0x789000	0xc5e		%<03><02><02>$この店もあんまり儲からなくてね。@#<00>たたんじまおうかと思ってるんだ。%<ff>	2503020224bac99358d3b1ddcfd896d7b6d7c5b8c3c88142402300c0c0dd82b6cfb5b3b6c48e76afc3d9dd82be814225ff		
0x789000	0xc8f		%<03><02><02>$お客さん、この星はほんとにいいところでしょ。まあ、ゆっくりしていってくださいよ。%<ff>	2503020224b58b71bbdd8141bac990afcaceddc4c6b2b2c4badb82c5bcae8142cfb18141d5afb8d8bcc3b2afc3b882bebbb2d6814225ff		
0x789000	0xcc6		#<04>厚化粧の女#<05>ぼうや、私と遊ぶには、ちょっと早いわね。%<ff>	23048cfa89bb8fcfc98f97230582dab3d481418e84c4975682d4c6ca8141c1aeafc49181b2dcc8814225ff		
0x789000	0xcf1		%<03><02><02>Aまったく、村の連中ときたら、いつまでも古い慣習に縛られやがって。#<00>#_あんな生活やってられるかってんだ！%<ff>	2503020241cfafc0b8814191bac998419286c4b7c0d78141b2c2cf82c5d38cc3b28ab58f4bc6949bd7dad482aaafc381422300235fb1ddc590b68a88d4afc3d7dad9b6afc3dd82be814925ff		
0x789000	0xd3d		%<03><02><02>%この星の河のほとりに、でっかい緑色した石がある。あれがミュントス人の宝の隠し場所に関係があると思うんだが。%<ff>	2503020225bac990afc989cdc9cec4d8c6814182c5afb6b297ce9046bcc090ce82aab1d98142b1da82aa837e8385839383678358906cc995f3c98942bc8fea8f8ac68ad68c5782aab1d9c48e76b3dd82be82aa814225ff		
0x789000	0xd94		#<04>コールガール#<05>この世の中には、不思議なことがたくさんあるわよね。%<ff>	23048352815b838b834b815b838b2305bac990a2c99286c6ca814195738e768b63c5bac482aac0b8bbddb1d9dcd6c8814225ff		
0x789000	0xdc7		#<04>酔っぱらい#<05>俺も昔は、トレジャーハンターでならしたもんだった。#<00>#_だが、ミュントス人の隠した宝だけは、どうしてもわからなかったよ。%<ff>	2304908caf82cfd7b2230589b4d390ccca81418367838c83578383815b836e8393835e815b82c5c5d7bcc0d3dd82beafc081422300235f82be82aa8141837e8385839383678358906cc98942bcc095f382beb9ca814182c7b3bcc3d3dcb6d7c5b6afc0d6814225ff		
0x789000	0xe2f		%<03><02><02>A俺は、闇で売買される品を扱っている。#<00>何か欲しいものがあったらいってみな。#<00>%<00><01>B%<ff>	250302024189b4ca814188c582c594849483bbdad99569a688b5afc3b2d98142230089bdb6977ebcb2d3c982aab1afc0d7b2afc3d0c5814223002500014225ff		
0x789000	0xe6f		#<04>ミュントスの男#<05>%<ff>	2304837e8385839383678358c9926a230525ff		
0x789000	0xe82		#<03>% <06><07><03>CDEF%<ff>	230325200607034344454625ff		
0x789000	0xe8f		ハイグレネード@エアカー@三つ葉の紋章%<ff>	836e8343834f838c836c815b83684083478341834a815b408e4fc29774c996e48fcd25ff		
0x789000	0xeb3		#_#<01>ハイグレネードは、市価じゃあ３２０クレジットだが、２５％オフの２４０クレジットで売ってやろう。#<00>%<02><02>GH%<ff>	235f2301836e8343834f838c836c815b8368ca81418e7389bf82b6acb182528251824f834e838c83578362836782be82aa814182518254819383498374c982518253824f834e838c83578362836782c59484afc3d4dbb381422300250202474825ff		
0x789000	0xf15		%<06><02>=Z#_#<01>こいつに目をつけるとは、なかなかやるじゃねぇか。#<00>#_出血大サービスで、２３２０クレジットでどうだ？#<00>%<02><02>LH%<ff>	2506023d5a235f2301bab2c2c696daa6c2b9d9c4ca8141c5b6c5b6d4d982b6acc8aab681422300235f8f6f8c8c91e58354815b8372835882c58141825182528251824f834e838c83578362836782c582c7b382be814823002502024c4825ff		
0x789000	0xf74		#_#<01>三つ葉の紋章か。@こいつはちょっと高いぜ。@手にいれるのが大変だからな。#<00>#_１２００クレジットでどうだ？#<00>%<02><02>MN%<ff>	235f23018e4fc29774c996e48fcdb6814240bab2c2cac1aeafc48d82b282ba8142408ee8c6b2dad9c982aa91e595cf82beb6d7c581422300235f82508251824f824f834e838c83578362836782c582c7b382be814823002502024d4e25ff		
0x789000	0xfd2		%<0f><03><01><18>I%<0b><03><01><88><4a>%<00><01>H%<ff>	250f03011849250b0301884a2500014825ff		
0x789000	0xfe4		#_また、来てくんな。%<ff>	235fcfc081419788c3b8ddc5814225ff		
0x789000	0xff4		%<03><02><0c><05>%<ff>	2503020c0525ff		
0x789000	0xffb		%<0e><02><01><18>%<00><01>K%<ff>	250e0201182500014b25ff		
0x789000	0x1006		#_持ち物がいっぱいみたいだぜ。%<ff>	235f8e9dc195a882aab2af82cfb2d0c0b282be82ba814225ff		
0x789000	0x101f		%<0f><03><01>鍼%<1c><05><09>柔<07><00>#_じゃあ、町の外へおいとくぜ。%<ff>	250f0301e849251c05098f5f0700235f82b6acb1814192acc98a4fcdb5b2c4b882ba814225ff		
0x789000	0x1045		%<0f><03><01>xI%<00><01>P%<ff>	250f030178492500015025ff		
0x789000	0x1051		%<01><02>OH%<ff>	2501024f4825ff		
0x789000	0x1058		#_じゃあ、１１００クレジットでどうだ。これならいいだろ？#<00>%<02><02>RU%<ff>	235f82b6acb1814182508250824f824f834e838c83578362836782c582c7b382be8142badac5d7b2b282bedb81482300250202525525ff		
0x789000	0x108f		%<0b><03><01>ぁQ%<00><01>H%<ff>	250b0301a7512500014825ff		
0x789000	0x109b		%<0e><02><01>x%<00><01>K%<ff>	250e0201782500014b25ff		
0x789000	0x10a6		%<0f><03><01>nI%<00><01>S%<ff>	250f03016e492500015325ff		
0x789000	0x10b2		%<0b><03><01>ぁT%<00><01>H%<ff>	250b0301a7542500014825ff		
0x789000	0x10be		%<0e><02><01>n%<00><01>K%<ff>	250e02016e2500014b25ff		
0x789000	0x10c9		%<01><03>VHH%<ff>	25010356484825ff		
0x789000	0x10d1		#_わかったよ。大まけにまけて、@１０００クレジットだ！@持ってけ、ドロボウ！！#<00>%<02><02>WH%<ff>	235fdcb6afc0d6814291e5cfb9c6cfb9c38141408250824f824f824f834e838c83578362836782be8149408e9dafc3b981418368838d837b8345814981492300250202574825ff		
0x789000	0x1118		%<0f><03><01>dI%<00><01>X%<ff>	250f030164492500015825ff		
0x789000	0x1124		%<0b><03><01>ぁY%<00><01>H%<ff>	250b0301a7592500014825ff		
0x789000	0x1130		%<0e><02><01>d%<00><01>K%<ff>	250e0201642500014b25ff		
0x789000	0x113b		%<03><02><0c><06>%<ff><00>	2503020c0625ff00		
0x78b000	0x4a		#<04>ゾリアス兵#<05>………こ……こは？……な………！！@#<00>#_#<06>ゾリアス兵は、静かに目を閉じる#<06>と息絶えた。%<ff>	2304835d838a8341835895ba2305816381638163ba81638163baca814881638163c581638163816381498149402300235f2306835d838a8341835895baca814190c3b6c696daa695c282b6d92306c491a790e2b4c0814225ff		
0x78b000	0xa3		%<06><02><1f><1c>%<06><02><0f><02>#<06>何かの機械が設置されているが@#<06>$<00>には、動かし方がわからな#<06>い。#<01>%<ff>	2506021f1c2506020f02230689bdb6c98b408a4282aa90dd9275bbdac3b2d982aa4023062400c6ca814193aeb6bc95fb82aadcb6d7c52306b28142230125ff		
0x78b000	0xe2		%<04><01><1f>#<04>$<06>#<05>２人とも、これを見て腰抜かすなよ！！#<00>#_#<06>$<06>が、機械に暗号を打ち込んで、@#<06>レバーを引いた。#<00>%<16><03><06><1a> %<16><03><08><1a> %<16><03><06><1c> %<16><03><08><1c> %<16><03><06><1e> %<16><03><08><1e> %<16><03><06>  %<16><03><08>  %<16><03><06>" %<16><03><08>" %<16><03><06>$ %<16><03><08>$ %<17><01><03>%<ff>	2504011f2304240623058251906cc4d38141badaa68ca9c38d9894b2b6bdc5d6814981492300235f2306240682aa81418b408a42c688c38d86a691c5c18d9edd82c58141402306838c836f815ba688f8b2c081422300251603061a20251603081a20251603061c20251603081c20251603061e20251603081e202516030620202516030820202516030622202516030822202516030624202516030824202517010325ff		
0x78b000	0x186		#<04>カウンター嬢#<05>申し訳ありません。@ただいま、@この窓口は閉鎖しております。%<ff>	2304834a83458393835e815b8fec2305905cbc96f3b1d8cfbedd814240c082beb2cf814140bac9918b8cfbca95c28dbdbcc3b5d8cfbd814225ff		
0x78b000	0x1c0		%<00><01><1a>%<ff>	2500011a25ff		
0x78b000	0x1c6		%<00><01><1a>%<ff>	2500011a25ff		
0x78b000	0x1cc		#<04>おじさん#<05>ちきしょうめ！@３日もならんで、キャンセル待ちかよ！%<ff>	2304b582b6bbdd2305c1b7bcaeb3d2814940825293fad3c5d7dd82c58141834c83838393835a838b91d2c1b6d6814925ff		
0x78b000	0x1fd		#<04>おばさん#<05>困ったわ。@マーズ行きの便は、これを逃すと３日後までないのよね。%<ff>	2304b582cebbdd23058da2afc0dc814240837d815b83598d73b7c995d6ca8141badaa693a6bdc4825293fa8ce3cf82c5c5b2c9d6c8814225ff		
0x78b000	0x236		#<04>無法者#<05>こんな星で足止めくらうとは、@ついてねぇや。%<ff>	230496b396408ed22305baddc590af82c591ab8e7ed2b8d7b3c4ca814140c2b2c3c8aad4814225ff		
0x78b000	0x25e		#<04>若者#<05>神様ぁ〜！！@お願いです。@チケットを買わせてください。%<ff>	23048ee18ed22305905f976ca781608149814940b58ae8b282c5bd8142408360835083628367a69483dcbec3b882bebbb2814225ff		
0x78b000	0x293		#<04>若者#<05>おねがいだぁ〜。@早くしてくれー！！%<ff>	23048ee18ed22305b5c882aab282bea781608142409181b8bcc3b8da815b8149814925ff		
0x78b000	0x2b7		#<04>ウュリア人#<05>なんで、私が並ばなければならんのだ。%<ff>	230483458385838a8341906c2305c5dd82c581418e8482aa95c082cec5b9da82cec5d7ddc982be814225ff		
0x78b000	0x2e2		#<04>娘#<05>はあ………、またチケットを買いそこねちゃったわ。%<ff>	230496ba2305cab18163816381638141cfc08360835083628367a69483b2bfbac8c1acafc0dc814225ff		
0x78b000	0x30c		#<04>おじさん#<05>キャンセル待ちなんて、@夢のまた夢だよ。%<ff>	2304b582b6bbdd2305834c83838393835a838b91d2c1c5ddc381414096b2c9cfc096b282bed6814225ff		
0x78b000	0x336		#<04>ウュリアの女#<05>彼がチケットを買ってくれると信じてるわ。%<ff>	230483458385838a8341c98f97230594de82aa8360835083628367a69483afc3b8dad9c4904d82b6c3d9dc814225ff		
0x78b000	0x365		#<04>若者#<05>やはり、自分の船を手にいれないと、@自由に宇宙を旅する事はできないな。%<ff>	23048ee18ed22305d4cad881418ea995aac99144a68ee8c6b2dac5b2c48141408ea99752c689469288a697b7bdd98e96ca82c5b7c5b2c5814225ff		
0x78b000	0x3a0		#<04>おばさん#<05>主人が生きていれば、自家用船で旅を続けていられたのに………。%<ff>	2304b582cebbdd23058ee5906c82aa90b6b7c3b2da82ce81418ea989c69770914482c597b7a691b1b9c3b2d7dac0c9c6816381638163814225ff		
0x78b000	0x3da		#<04>若者#<05>ダァー！！%<ff>	23048ee18ed22305835f8340815b8149814925ff		
0x78b000	0x3ee		#<04>ウュリアの女#<05>惑星ウュルトリアは、ウィスペラードでも最高にきれいな星よ。%<ff>	230483458385838a8341c98f972305986690af83458385838b8367838a8341ca814183458342835883798389815b836882c5d38dc58d82c6b7dab2c590afd6814225ff		
0x78b000	0x431		#<04>若者#<05>わくわく。@ぼくは、生まれてはじめて航宙船にのるんだ。%<ff>	23048ee18ed22305dcb8dcb881424082dab8ca814190b6cfdac3ca82b6d2c38d7192889144c6c9d9dd82be814225ff		
0x78b000	0x460		#<04>娘#<05>お兄ちゃん、落ちついてね。@田舎者だと思われるでしょ。%<ff>	230496ba2305b58c5ac1acdd8141978ec1c2b2c3c881424093638ec98ed282bec48e76dcdad982c5bcae814225ff		
0x78b000	0x48e		#<04>おじさん#<05>もう十分稼いだからね。@惑星マーズで余生を過ごすつもりさ。%<ff>	2304b582b6bbdd2305d3b38f5c95aa89d2b282beb6d7c8814240986690af837d815b835982c5975d90b6a689df82b2bdc2d3d8bb814225ff		
0x78b000	0x4c6		#<04>おばさん#<05>主人と結婚して正解だったわ。%<ff>	2304b582cebbdd23058ee5906cc48c8b8da5bcc390b389f082beafc0dc814225ff		
0x78b000	0x4e7		#<04>若者#<05>新天地で、きっと一旗上げてみせるぜ！%<ff>	23048ee18ed2230590569356926e82c58141b7afc488ea8af88fe382b0c3d0bed982ba814925ff		
0x78b000	0x50e		#<04>ウュリア人#<05>あてもなくさすらうのも、無法者にとっちゃあ仕事のうちさ。%<ff>	230483458385838a8341906c2305b1c3d3c5b8bbbdd7b3c9d3814196b396408ed2c6c4afc1acb18e648e96c9b3c1bb814225ff		
0x78b000	0x541		#<04>カウンター嬢#<05>危険物の持ち込みは、@禁止されてますのよ。%<ff>	2304834a83458393835e815b8fec23058aeb8caf95a8c98e9dc18d9ed0ca8141408bd68e7ebbdac3cfbdc9d6814225ff		
0x78b000	0x571		#<04>カウンター嬢#<05>割り込まないで@きちんと並んでください。%<ff>	2304834a83458393835e815b8fec23058a84d88d9ecfc5b282c540b7c1ddc495c0dd82c5b882bebbb2814225ff		
0x78b000	0x59e		#<04>カウンター嬢#<05>%<06><02><16>!%<00><01>"%<ff>	2304834a83458393835e815b8fec230525060216212500012225ff		
0x78b000	0x5b9		#<06>隠し扉は開かれている。%<ff>	23068942bc94e0ca8a4ab6dac3b2d9814225ff		
0x78b000	0x5cc		%<04><01><12>#<00>%<1f><01><00>%<1f><01><04>%<1a><02><01><00>#_#<04>$<00>#<05>チケットったって、あんなに大勢並んでちゃあ買えやしないじゃないか！#<00>%<1a><02><02><07>#_#<04>$<06>#<05>ぶわっ、はっはっは！@しょうがねぇ。#<00>#_#<04>$<06>#<05>まだ、未完成で乗りたくはなかったが、俺の開発した航宙艦を使うとするか！#<00>#_#<04>$<00>#<05>えっ！@$<06>おじさんの航宙艦！？#<00>%<1a><02><01><03>#_#<04>$<02>#<05>まさか、スクラップで出来てたりとか………#<00>#_#<04>$<06>#<05>でぇじょうぶだって。@俺の造った船だからな。まあ、マーズ連邦でこれ以上のは望めねぇぜ。#<00>#_#<04>$<02>#<05>ほんとかしら………#<00>#_#<04>$<06>#<05>ただし、お嬢ちゃんの心配通りスクラップから造ったんだけどな。#<00>まっ、今はそんな事は言ってられねぇやな。#<00>%<1a><02><01><05>#_#<04>$<04>#<05>$<06>の宇宙船、どこにある？#<00>#_#<04>$<06>#<05>どうだ？$<04>。乗ってみてぇだろう？@だがな、残念ながらここにはないんだ。#<00>%<1a><02><01><03>#_#<04>$<02>#<05>え！？というと………#<00>#_#<04>$<06>#<05>実は、ここから北にいった所にある廃坑に隠してあるんだよ。#<00>%<1a><02><01><00>#_#<04>$<00>#<05>（ん〜。やっぱり、簡単には手に入らないってわけか………）#<00>#_#<04>$<06>#<05>ん？$<00>なんかいったか？#<00>#_#<04>$<00>#<05>いえ、何にも………#<00>@じゃあ、廃坑の探検に出発するとしますか！！#<00>%<1f><01><00>%<ff>	250401122300251f0100251f0104251a020100235f2304240023058360835083628367afc0afc38141b1ddc5c691e590a895c0dd82c5c1acb19483b4d4bcc5b282b6acc5b2b681492300251a020207235f23042406230582d4dcaf8141caafcaafca814940bcaeb382aac8aa81422300235f230424062305cf82be814196a28aae90ac82c58fe6d8c0b8cac5b6afc082aa814189b4c98a4a94adbcc08d7192888acda68e67b3c4bdd9b681492300235f230424002305b4af8149402406b582b6bbddc98d7192888acd814981482300251a020103235f230424022305cfbbb681418358834e83898362837682c58f6f9788c3c0d8c4b68163816381632300235f23042406230582c5aa82b6aeb382d482beafc381424089b4c991a2afc0914482beb6d7c58142cfb18141837d815b83599841964d82c5bada88c88fe3c9ca965dd2c8aa82ba81422300235f230424022305ceddc4b6bcd78163816381632300235f230424062305c082bebc8141b58fecc1acddc99053947a92cad88358834e838983628376b6d791a2afc0dd82beb982c7c581422300cfaf81418da1cabfddc58e96ca8cbeafc3d7dac8aad4c581422300251a020105235f2304240423052406c9894692889144814182c7bac6b1d981482300235f23042406230582c7b382be8148240481428fe6afc3d0c3aa82bedbb381484082be82aac581418e63944fc582aad7babac6cac5b2dd82be81422300251a020103235f230424022305b481498148c4b2b3c48163816381632300235f2304240623058ec0ca8141babab6d7966bc6b2afc08f8ac6b1d994708d42c68942bcc3b1d9dd82bed681422300251a020100235f2304240023058169dd81608142d4af82cfd881418ac89250c6ca8ee8c693fcd7c5b2afc3dcb9b6816381638163816a2300235f230424062305dd81482400c5ddb6b2afc0b681482300235f230424002305b2b4814189bdc6d381638163816323004082b6acb1814194708d42c992548c9fc68f6f94adbdd9c4bccfbdb6814981492300251f010025ff		
0x78b000	0x8b9		%<ff>	25ff		
0x78b000	0x8bb		%<1f><01><04>%<18><02><01><16>%<1c><02><04><01>#<g<07><09>#<04>$<02>#<05>スッゴ〜イ！！#<p<07><15>#_#<04>$<06>#<05>それじゃあ、紹介しよう。@俺のかわいい息子、@スクラップ２世号だ。#<<88><07><06>#_#<04>$<02>#<05>ダッ、さ〜い。#<<8e><07><1d>#_#<04>$<06>#<05>ダサイ？@お嬢ちゃん、聞き捨てならねぇなぁ。@俺の宇宙船のどこがダサイってんだ？#<ぉ<07><15>#_#<04>$<02>#<05>ごめんなさい。@宇宙船はすばらしいと思うんですけど、#<た<07><14>#_おじ様のつけられた名前がちょっと………ねぇ、シオン？#<や<07><08>#_#<04>$<00>#<05>…………た、確かに。#<わ<07><18>#_#<04>$<06>#<05>まったく、どいつもこいつも！@この俺のつけた名前が気に入らねぇってのかぃ。#<<f4><07><14>#_ああ、分かったよ。じゃあ、好きな名前をつけてもらおうじゃねぇか！！#<<08><08><1b>#_#<04>$<02>#<05>そうね………#!アスト……#<#<08><0f>#!アトライア。@#!アトライアっていうのはどうかしら！#<2<08><08>#_#<04>$<06>#<05>アトライア？@#<:<08><0e>………いいじゃねぇか、お嬢ちゃん。@なかなかやるもんだ。#<H<08><14>#_#<04>$<06>#<05>まっ、スクラップ２世号の方が、格調高いってもんだが、@#<\<08><1a>#_お嬢ちゃんの顔を立てて、今回はそのアトライア号ってのにしといてやるか！！#<v<08><07>#_#<04>$<00>#<05>やれやれ………#<}<08><0d>#_#<04>$<06>#<05>さぁて、そんじゃあ出発するとすっかぁ〜！！#>%<1c><01><10>%<1f><01><00>%<04><01><13>%<1c><01><03>%<1c><01><0f>%<14><01><f8>%<ff>	251f01042518020116251c020401233c6707092304240223058358836283538160834381498149233c700715235f230424062305bfda82b6acb181418fd089eebcd6b381424089b4c9b6dcb2b291a78e718141408358834e838983628376825190a28d8682be8142233c880706235f230424022305835f83628141bb8160b28142233c8e071d235f230424062305835f83548343814840b58fecc1acdd814195b7b78eccc3c5d7c8aac5a781424089b4c9894692889144c982c7ba82aa835f83548343afc3dd82be8148233cab0715235f23042402230582b2d2ddc5bbb2814240894692889144cabd82ced7bcb2c48e76b3dd82c5bdb982c78141233cc00714235fb582b6976cc9c2b9d7dac096bc914f82aac1aeafc4816381638163c8aa81418356834983938148233cd40708235f2304240023058163816381638163c081418a6db6c68142233cdc0718235f230424062305cfafc0b8814182c7b2c2d3bab2c2d3814940bac989b4c9c2b9c096bc914f82aa8b43c693fcd7c8aaafc3c9b6a88142233cf40714235fb1b1814195aab6afc0d6814282b6acb181418d44b7c596bc914fa6c2b9c3d3d7b5b382b6acc8aab681498149233c08081b235f230424022305bfb3c8816381638163232183418358836781638163233c23080f232183418367838983438341814240232183418367838983438341afc3b2b3c9ca82c7b3b6bcd78149233c320808235f23042406230583418367838983438341814840233c3a080e816381638163b2b282b6acc8aab68141b58fecc1acdd814240c5b6c5b6d4d9d3dd82be8142233c480814235f230424062305cfaf81418358834e838983628376825190a28d86c995fb82aa81418a6992b28d82b2afc3d3dd82be82aa814140233c5c081a235fb58fecc1acddc98ae7a697a7c3c381418da189f1cabfc9834183678389834383418d86afc3c9c6bcc4b2c3d4d9b681498149233c760807235f230424002305d4dad4da816381638163233c7d080d235f230424062305bba7c38141bfdd82b6acb18f6f94adbdd9c4bdafb6a7816081498149233e251c0110251f010025040113251c0103251c010f251401f825ff		
0x78b000	0xbd4		%<18><02><01><1a>%<18><02><02><08>%<1f><01><04>#<06>$<00>が、操縦席に腰かけると同時に、#<06>艦内の警報がけたたましく鳴り響いた。#<00>#<<8a><08><09>%<1a><02><03><03>#_#<04>$<02>#<05>$<00>！救難信号よ。#<<93><08><1d>%<1a><02><04><05>#_#<04>$<04>#<05>船体の識別コードは、マーズの民間航宙艇のものです。@#<ー<08><15>#_#<04>$<04>#<05>レーダーに捕らえました。@モニターにスキャンします。#>%<1c><02><04><00>#_#<06>それは、航行不能の民間航宙#<06>艇だった。#<06>そして、その影に隠れるように#<06>して接舷していたのは………#<00>#<な<08><05>#_#<04>$<02>#<05>あの船は！！#<は<08><13>%<1a><02><04><00>#_#<04>$<00>#<05>ジョーおじさん！@あれは、父さん達を殺したゾリアス兵達の船だ。#<ん<08><08>#_#<04>$<02>#<05>お父様も乗ってるはずよ。#<<e5><08><0d>%<1a><02><03><07>#_#<04>$<06>#<05>なんだと！@間違いないんだな、二人とも。#<<f2><08><0a>#_#<04>$<00>#<05>死んだって忘れるものか！！#<<fc><08><1d>#_#<04>$<06>#<05>よっしゃあ！！こうなりゃあ、ゾリアス軍だろうがなんだろうが、片っ端からスクラップにしてやるわい。#<<19><09><18>#_#<04>$<06>#<05>$<04>！アトライアの操縦を頼む。@気づかれねぇように、@そっと近づくんだ。#<1<09><0c>%<1a><02><04><05>#_#<04>$<04>#<05>了解しました。#<=<09><07>#_#<04>$<06>#<05>行くぞ！２人ともッ！！#<D<09><04>#>%<0a><01><85><25><14><01><fe>%<04><01><fc>%<1f><01><00>%<15><03>4<h%<ff>	251802011a2518020208251f01042306240082aa814191808f6390c8c68d98b6b9d9c493af8e9ec6814123068acd93e0c98c7895f182aab9c0c0cfbcb896c2d88bbfb2c081422300233c8a0809251a020303235f230424022305240081498b7e93ef904d8d86d68142233c93081d251a020405235f230424042305914491ccc98eaf95ca8352815b8368ca8141837d815b8359c996af8ad48d71928892f8c9d3c982c5bd814240233cb00815235f230424042305838c815b835f815bc695dfd7b4cfbcc08142408382836a835e815bc68358834c83838393bccfbd8142233e251c020400235f2306bfdaca81418d718d739573945cc996af8ad48d719288230692f882beafc081422306bfbcc38141bfc98965c68942dad9d6b3c62306bcc390da8cbdbcc3b2c0c9ca8163816381632300233cc50805235f230424022305b1c99144ca81498149233cca0813251a020400235f23042400230583578387815bb582b6bbdd814940b1daca81419583bbdd9242a68e45bcc0835d838a8341835895ba9242c9914482be8142233cdd0808235f230424022305b59583976cd38fe6afc3d9ca82b8d68142233ce5080d251a020307235f230424062305c5dd82bec48149408ad488e1b2c5b2dd82bec5814193f1906cc4d38142233cf2080a235f2304240023058e80dd82beafc39659dad9d3c9b681498149233cfc081d235f230424062305d6afbcacb181498149bab3c5d8acb18141835d838a834183588c5282bedbb382aac5dd82bedbb382aa814195d0af925bb6d78358834e838983628376c6bcc3d4d9dcb28142233c190918235f2304240623052404814983418367838983438341c991808f63a6978ad18142408b4382c3b6dac8aad6b3c6814140bfafc48bdf82c3b8dd82be8142233c31090c251a020405235f23042404230597b989f0bccfbcc08142233c3d0907235f2304240623058d73b882bc81498251906cc4d3836281498149233c440904233e250a0185251401fe250401fc251f0100251503343c6825ff		
0x78b000	0xeb9		星間バスをご利用の際は、@チケットをお買い求めください。#<00>@お気をつけて。%<ff>	90af8ad4836f8358a682b297989770c98ddbca8141408360835083628367a6b59483b28b81d2b882bebbb28142230040b58b43a6c2b9c3814225ff		
0x78b000	0xef4		チケットのない方は、@お通しできません。%<15><02><09>0%<06><02><12><1e>%<06><02><11><1d>%<ff>	8360835083628367c9c5b295fbca814140b592cabc82c5b7cfbedd81422515020930250602121e250602111d25ff		
0x78b000	0xf22		#<04>$<06>#<05>グ、をぉー………グ、がごぉー…@……Ｚｚｚｚ#<00>#_#<04>$<00>#<05>おじさん！@$<06>おじさぁーん！！！#<00>#_#<04>$<06>#<05>にぁ？……むにゃむにゃ………@ヒンブンはいらん………#<00>#_#<04>$<00>#<05>駄目だこりゃ。@ちょっとやそっとじゃ起きそうにないや………#<00>%<03><02><02><1a>%<ff>	230424062305834f8141a6ab815b816381638163834f814182aa82b2ab815b816340816381638279829a829a829a2300235f230424002305b582b6bbdd8149402406b582b6bba7815bdd8149814981492300235f230424062305c6a7814881638163d1c6acd1c6ac816381638163408371839383758393cab2d7dd8163816381632300235f23042400230591ca96da82bebad8ac814240c1aeafc4d4bfafc482b6ac8b4eb7bfb3c6c5b2d48163816381632300250302021a25ff		
0x78b000	0xfdc		%<03><02><0d><1d>%<ff><00>	2503020d1d25ff00		
0x78d000	0xc		%<18><02><02><09>%<16><03>4.け%<16><04>40n<04>%<1c><01><00>%<ff>	2518020209251603342eb925160434306e04251c010025ff		
