block_off	str_off	speaker	text	raw_hex	english	status
0x3c6000	0x195		<05><00><01>骸骨の骨からひからびた肉ともじゃもじゃの髪が<05><00><05>ぶらさがっている。<05><00><09>遺体を調べますか？<00>	0500018a5b8d9c82cc8d9c82a982e782d082a982e782d182bd93f782c682e082b682e182e082b682e182cc94af82aa05000582d482e782b382aa82c182c482a282e9814205000988e291cc82f092b282d782dc82b782a9814800		
0x3c6000	0x1ef		<05><00><01>ぶらさがっている遺体から魔法使いのローブが<05><00><05>たれている。<05><00><09>くわしく調べますか？<00>	05000182d482e782b382aa82c182c482a282e988e291cc82a982e7968296408e6782a282cc838d815b837582aa05000582bd82ea82c482a282e9814205000982ad82ed82b582ad92b282d782dc82b782a9814800		
0x3c6000	0x243		<05><00><01>鎖につながれた囚人が生きている。<05><00><05>自由にしてやりますか？<00>	0500018dbd82c982c282c882aa82ea82bd8efa906c82aa90b682ab82c482a282e981420500058ea9975282c982b582c482e282e882dc82b782a9814800		
0x3c6000	0x280		<05><00><01>ぶらさがっている遺体から豪華な服がたれている。<05><00><05>くわしく調べますか？<00>	05000182d482e782b382aa82c182c482a282e988e291cc82a982e78d8b89d882c8959e82aa82bd82ea82c482a282e9814205000582ad82ed82b582ad92b282d782dc82b782a9814800		
0x3c6000	0x2c9		<05><00><01>君の手の中で、骸骨がくだけてチリになった。<00>	0500018c4e82cc8ee882cc928682c581418a5b8d9c82aa82ad82be82af82c48360838a82c982c882c182bd814200		
0x3c6000	0x2f7		<05><00><01>骨の中には何もなかった。<00>	0500018d9c82cc928682c982cd89bd82e082c882a982c182bd814200		
0x3c6000	0x313		<05><00><01>「私なりの理由があって、ここに<05><00><05>　いるんです。<05><00><09>　あなた方には関係ないことですから、<05><00><0d>　私を鎖につながれたままにしておいて<05><00><11>　ください」<00>	05000181758e8482c882e882cc979d975282aa82a082c182c4814182b182b182c9050005814082a282e982f182c582b78142050009814082a082c882bd95fb82c982cd8ad68c5782c882a282b182c682c582b782a982e7814105000d81408e8482f08dbd82c982c282c882aa82ea82bd82dc82dc82c982b582c482a882a282c4050011814082ad82be82b382a2817600		
0x3c6000	0x3a3		<05><00><01>「ガンマが待っています。もう、私を<05><00><05>　わずらわさないでください」<00>	0500018175834b8393837d82aa91d282c182c482a282dc82b7814282e082a481418e8482f0050005814082ed82b882e782ed82b382c882a282c582ad82be82b382a2817600		
0x3c6000	0x3e8		<05><00><01>僧侶の鎖を解いてやった時、彼女は<05><00><05>死ぬ寸前だった。<05><00><09>「私はダーラナ。骸骨たちに捕まって<05><00><0d>　この洞窟の幽霊に売られました」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「私を自由にしてくれてありがとう。<05><00><05>　もし、あなたたちのパーティに別の<05><00><09>　僧侶が必要となったら、私は地上の<05><00><0d>　海員ホテルにおりますから」<00>	050001916d97b582cc8dbd82f089f082a282c482e282c182bd8e9e814194de8f9782cd0500058e8082ca90a1914f82be82c182bd814205000981758e8482cd835f815b8389836981428a5b8d9c82bd82bf82c995df82dc82c182c405000d814082b182cc93b48c4182cc974897ec82c9948482e782ea82dc82b582bd81760c0919060281a5060f0b05000181758e8482f08ea9975282c982b582c482ad82ea82c482a082e882aa82c682a48142050005814082e082b5814182a082c882bd82bd82bf82cc8370815b8365834282c995ca82cc0500098140916d97b582aa954b977682c682c882c182bd82e781418e8482cd926e8fe382cc05000d81408a4388f5837a8365838b82c982a882e882dc82b782a982e7817600		
0x3c6000	0x4ff		<05><00><01>「やっと自由になれました！<05><00><05>　助けを必要とするなんて、私のような<05><00><09>　騎士には恥ずべきことなのでしょうが<05><00><0d>　私の自尊心はまだ残っています」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「ガラント卿と申します。<05><00><05>　私の助けがいるようでしたら、喜んで<05><00><09>　あなたたちの仲間に加わります。<05><00><0d>　ベイウォッチの海員ホテルで私を<05><00><11>　さがしてください」<00>	050001817582e282c182c68ea9975282c982c882ea82dc82b582bd814905000581408f9582af82f0954b977682c682b782e982c882f182c481418e8482cc82e682a482c805000981408b528e6d82c982cd927082b882d782ab82b182c682c882cc82c582b582e582a482aa05000d81408e8482cc8ea991b8905382cd82dc82be8e6382c182c482a282dc82b781760c0919060281a5060f0b0500018175834b8389839383678ba882c6905c82b582dc82b7814205000581408e8482cc8f9582af82aa82a282e982e682a482c582b582bd82e781418aec82f182c5050009814082a082c882bd82bd82bf82cc92878ad482c989c182ed82e882dc82b7814205000d814083788343834583488362836082cc8a4388f5837a8365838b82c58e8482f0050011814082b382aa82b582c482ad82be82b382a2817600		
0x3c6000	0x637		ブラザー・ベータ<00>	837583898355815b81458378815b835e00		
0x3c6000	0x648		<05><00><01>「君たちがここに来ることは、兄弟から<05><00><05>　聞いていました。<05><00><09>　私も少しはその伝説を知っています」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「アルファの話につけ加えられるのは、<05><00><05>　ある島に貝殻が隠されているという<05><00><09>　情報だけです。<05><00><0d>　その島の名前と場所は知りません」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「ブラザー・ガンマなら、もっと<05><00><05>　お役に立てるかもしれません。<05><00><09>　君たちが行くとガンマに伝えて<05><00><0d>　おきましょう」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>ベータの足元の前に小さな穴が開いて、<05><00><05>川から跳びはねた魚が彼の手にするりと<05><00><09>入り込んだ。ベータが魚に何かささやき<05><00><0d>再び魚を元の川に戻すと、穴は消えた。<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「ガンマに君たちが会いに行くと伝えて<05><00><05>　おきました。ヴィルダバールで兄弟を<05><00><09>　さがしなさい。私を自由にしてくれて<05><00><0d>　ありがとう。ですが．．．」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「私はそれなりの理由があって拘束され<05><00><05>　たままでいなければなりません。この<05><00><09>　小さな装身具を受け取ってください。<05><00><0d>　旅を続けるうちに役に立つかも知れま<05><00><11>　せんから」<00>	05000181758c4e82bd82bf82aa82b182b182c9978882e982b182c682cd81418c5a92ed82a982e7050005814095b782a282c482a282dc82b582bd814205000981408e8482e08fad82b582cd82bb82cc936090e082f0926d82c182c482a282dc82b781760c0919060281a5060f0b05000181758341838b8374834082cc986282c982c282af89c182a682e782ea82e982cc82cd8141050005814082a082e9938782c98a4c8a6b82aa894282b382ea82c482a282e982c682a282a405000981408fee95f182be82af82c582b7814205000d814082bb82cc938782cc96bc914f82c68fea8f8a82cd926d82e882dc82b982f181760c0919060281a5060f0b0500018175837583898355815b8145834b8393837d82c882e7814182e082c182c6050005814082a896f082c997a782c482e982a982e082b582ea82dc82b982f1814205000981408c4e82bd82bf82aa8d7382ad82c6834b8393837d82c9936082a682c405000d814082a882ab82dc82b582e582a481760c0919060281a5060f0b0500018378815b835e82cc91ab8cb382cc914f82c98fac82b382c88c8a82aa8a4a82a282c4814105000590ec82a982e792b582d182cd82cb82bd8b9b82aa94de82cc8ee882c982b782e982e882c605000993fc82e88d9e82f182be81428378815b835e82aa8b9b82c989bd82a982b382b382e282ab05000d8dc482d18b9b82f08cb382cc90ec82c996df82b782c681418c8a82cd8fc182a682bd81420c0919060281a5060f0b0500018175834b8393837d82c98c4e82bd82bf82aa89ef82a282c98d7382ad82c6936082a682c4050005814082a882ab82dc82b582bd814283948342838b835f836f815b838b82c58c5a92ed82f0050009814082b382aa82b582c882b382a281428e8482f08ea9975282c982b582c482ad82ea82c405000d814082a082e882aa82c682a4814282c582b782aa81448144814481760c0919060281a5060f0b05000181758e8482cd82bb82ea82c882e882cc979d975282aa82a082c182c48d5391a982b382ea050005814082bd82dc82dc82c582a282c882af82ea82ce82c882e882dc82b982f1814282b182cc05000981408fac82b382c8919590678bef82f08ef382af8ee682c182c482ad82be82b382a2814205000d814097b782f091b182af82e982a482bf82c996f082c997a782c282a982e0926d82ea82dc050011814082b982f182a982e7817600		
0x3c6000	0x9b3		<00>	00		ignore
0x3c6000	0x9b4		<00>	00		ignore
0x3c6000	0x9b5		<00>	00		ignore
0x3c6000	0x9b6		<00>	00		ignore
0x3c6000	0x9b7		<00>	00		ignore
0x3c6000	0x9b8		<00>	00		ignore
0x3c6000	0x9b9		ダーラナ<00>	835f815b8389836900		
0x3c6000	0x9c2		ガラント卿<00>	834b8389839383678ba800		
0x3c6000	0x9cd		<05><00><01>美しい僧侶が手かせから<05><00><05>ぶらさがっている。<05><00><09>彼女を自由にしてやりますか？<00>	05000194fc82b582a2916d97b582aa8ee882a982b982a982e705000582d482e782b382aa82c182c482a282e9814205000994de8f9782f08ea9975282c982b582c482e282e882dc82b782a9814800		
0x3c6000	0xa1b		<05><00><01>気位の高い戦士が拘束から逃れようと<05><00><05>もがいている。<05><00><09>彼を自由にしてやりますか？<00>	0500018b4388ca82cc8d8282a290ed8e6d82aa8d5391a982a982e793a682ea82e682a482c605000582e082aa82a282c482a282e9814205000994de82f08ea9975282c982b582c482e282e882dc82b782a9814800		
0x3c6000	0xa6f		<06><0f><05><09><06>奇怪で手ごわそうな怪物が<05><09><0a>恐怖の要塞のホールに<05><09><0e>ひしめいている<06><0f><00>	060f0509068aef89f682c58ee882b282ed82bb82a482c889f695a882aa05090a8bb0957c82cc97768dc782cc837a815b838b82c905090e82d082b582df82a282c482a282e9060f00		
0x3c6000	0xab7		<06><0f><05><09><06>暗黒の戦士の要塞は<05><09><0a>赤い鍵で開く<06><0f><00>	060f05090688c38d9582cc90ed8e6d82cc97768dc782cd05090a90d482a28cae82c58a4a82ad060f00		
0x3c6000	0xae0		<05><00>	0500		
0x3ee000	0x4e		<05><00><05>ローカストの森から追い払うことのでき<05><00><09>なかったオーガたちは、ドワーフたちに<05><00><0d>捕らわれて独房に入れられ、この洞窟を<05><00><11>醸造所として使っている魔女たちに見張<05><00><15>られている。<0c><09><19><06><02>▼<06><0f><05><00><00><ba><b0><d7><af><b8>の記録<05><16><00><07><08><08><02><05><00><05>魔女たちはここで醸造した酒を樽に詰め<05><00><09>フローズン諸島で行われる魔女の集会に<05><00><0d>送っている。<0c><09><19><06><02>▼<06><0f><05><00><00><ba><b0><d7><af><b8>の記録<05><16><00><07><08><08><02><05><00><05>密輸で知られるようになった魔女たちは<05><00><09>集会で使う生けにえとして冒険家たちを<05><00><0d>捕らえている。<05><00><11>助けが必要なら樽の中の友人をさがせ。<0c><09><19><06><02>▼<06><0f><05><00><00><ba><b0><d7><af><b8>の記録<05><16><00><07><08><08><02><00>	050005838d815b834a8358836782cc905882a982e792c782a295a582a482b182c682cc82c582ab05000982c882a982c182bd8349815b834b82bd82bf82cd81418368838f815b837482bd82bf82c905000d95df82e782ed82ea82c493c6965b82c993fc82ea82e782ea814182b182cc93b48c4182f00500118ff891a28f8a82c682b582c48e6782c182c482a282e996828f9782bd82bf82c98ca992a305001582e782ea82c482a282e981420c0919060281a5060f050000bab0d7afb882cc8b4c985e0516000708080205000596828f9782bd82bf82cd82b182b182c58ff891a282b582bd8ef082f0924d82c98b6c82df0500098374838d815b835983938f94938782c58d7382ed82ea82e996828f9782cc8f5789ef82c905000d919782c182c482a282e981420c0919060281a5060f050000bab0d7afb882cc8b4c985e0516000708080205000596a7974182c5926d82e782ea82e982e682a482c982c882c182bd96828f9782bd82bf82cd0500098f5789ef82c58e6782a490b682af82c982a682c682b582c496608caf89c682bd82bf82f005000d95df82e782a682c482a282e981420500118f9582af82aa954b977682c882e7924d82cc928682cc9746906c82f082b382aa82b981420c0919060281a5060f050000bab0d7afb882cc8b4c985e0516000708080200		
0x3ee000	0x237		<05><00><01>銘版に次のように刻まれている。<05><00><05>「レバーを引くと、オーガが死ぬ。ごきげんよう」<05><00><09>レバーを引きますか？<00>	05000196c194c582c98e9f82cc82e682a482c98d8f82dc82ea82c482a282e981420500058175838c836f815b82f088f882ad82c681418349815b834b82aa8e8082ca814282b282ab82b082f182e682a48176050009838c836f815b82f088f882ab82dc82b782a9814800		
0x3ee000	0x2a1		<05><00><01>壁に次のように刻まれている。<05><00><05>「お前が責任を取るなら、引いてみよ！」<05><00><09>レバーを引きますか？<00>	05000195c782c98e9f82cc82e682a482c98d8f82dc82ea82c482a282e98142050005817582a8914f82aa90d3944382f08ee682e982c882e7814188f882a282c482dd82e681498176050009838c836f815b82f088f882ab82dc82b782a9814800		
0x3ee000	0x301		<05><00><01>壁に次のように刻まれている。<05><00><05>「引いてはならぬ！」<05><00><09>それでも引きますか？<00>	05000195c782c98e9f82cc82e682a482c98d8f82dc82ea82c482a282e98142050005817588f882a282c482cd82c882e782ca8149817605000982bb82ea82c582e088f882ab82dc82b782a9814800		
0x3ee000	0x34f		<05><00><01>壁に次のような警告が書かれている。<05><00><05>「レバーを引かないよう重ねて警告する！」<05><00><09>引きますか？<00>	05000195c782c98e9f82cc82e682a482c88c788d9082aa8f9182a982ea82c482a282e981420500058175838c836f815b82f088f882a982c882a282e682a48f6482cb82c48c788d9082b782e98149817605000988f882ab82dc82b782a9814800		
0x3ee000	0x3af		<05><00><01>ゴロゴロという音があたりを満たし地面をゆるがした。<00>	0500018353838d8353838d82c682a282a489b982aa82a082bd82e882f0969e82bd82b5926e96ca82f082e482e982aa82b582bd814200		
0x3ee000	0x3e5		<05><00><01>何も起こらない。<00>	05000189bd82e08b4e82b182e782c882a2814200		
0x3ee000	0x3f9		<05><00><01>魔女のブランデーの入った木の樽。<05><00><05>飲みますか？<00>	05000196828f9782cc8375838983938366815b82cc93fc82c182bd96d882cc924d814205000588f982dd82dc82b782a9814800		
0x3ee000	0x42c		<05><00><01>帯でくくられた魔女のブランデーの大樽。<05><00><05>飲みますか？<00>	05000191d182c582ad82ad82e782ea82bd96828f9782cc8375838983938366815b82cc91e5924d814205000588f982dd82dc82b782a9814800		
0x3ee000	0x465		<05><00><01>樽の外側に珍しい彫り物が彫られている。<05><00><05>中を調べますか？<00>	050001924d82cc8a4f91a482c992bf82b582a292a482e895a882aa92a482e782ea82c482a282e98142050005928682f092b282d782dc82b782a9814800		
0x3ee000	0x4a2		<05><00><01>帯でくくられた魔女のブランデーの大樽。<05><00><05>飲みますか？<00>	05000191d182c582ad82ad82e782ea82bd96828f9782cc8375838983938366815b82cc91e5924d814205000588f982dd82dc82b782a9814800		
0x3ee000	0x4db		<05><00><01>酸っぱい！<00>	0500018e5f82c182cf82a2814900		
0x3ee000	0x4e9		<05><00><01>強さが充実して、君の筋肉が脈打っている！<00>	0500018bad82b382aa8f5b8ec082b582c481418c4e82cc8bd893f782aa96ac91c582c182c482a282e9814900		
0x3ee000	0x515		<05><00><01>「このことは内緒にして、どうか樽に<05><00><05>　ふたをしてください。<05><00><09>　私は忍者の目を逃れているんです。<05><00><0d>　密告しないでください！」<00>	050001817582b182cc82b182c682cd93e08f8f82c982b582c4814182c782a482a9924d82c9050005814082d382bd82f082b582c482ad82be82b382a2814205000981408e8482cd94458ed282cc96da82f093a682ea82c482a282e982f182c582b7814205000d814096a78d9082b582c882a282c582ad82be82b382a28149817600		
0x3ee000	0x596		<05><00><01>「ブラザー・ゼータをさがしなさい。<05><00><05>　彼が君たちの求めている最後の答えを<05><00><09>　知っています」<00>	0500018175837583898355815b8145835b815b835e82f082b382aa82b582c882b382a28142050005814094de82aa8c4e82bd82bf82cc8b8182df82c482a282e98dc58ce382cc939a82a682f00500098140926d82c182c482a282dc82b7817600		
0x3ee000	0x5f6		ブラザー・デルタ<00>	837583898355815b81458366838b835e00		
0x3ee000	0x607		ローン・ウルフ<00>	838d815b839381458345838b837400		
0x3ee000	0x616		ウォートウザン<00>	83458348815b836783458355839300		
0x3ee000	0x625		<05><00><01>君は理解と知恵の力を獲得した！<00>	0500018c4e82cd979d89f082c6926d8c6282cc97cd82f08a6c93be82b582bd814900		
0x3ee000	0x647		<05><00><01>君は今までになく頑丈になった自分を感じた！<00>	0500018c4e82cd8da182dc82c582c982c882ad8ae68fe482c982c882c182bd8ea995aa82f08ab482b682bd814900		
0x3ee000	0x675		<05><00><01>幸運の女神が君に微笑みかけた！<00>	0500018d4b895e82cc8f97905f82aa8c4e82c994f78fce82dd82a982af82bd814900		
0x3ee000	0x697		<05><00><01>君はさらに魅力的になった！<00>	0500018c4e82cd82b382e782c996a397cd934982c982c882c182bd814900		
0x3ee000	0x6b5		<05><00><01>君の体はスピードを求めてうずいている！<00>	0500018c4e82cc91cc82cd83588373815b836882f08b8182df82c482a482b882a282c482a282e9814900		
0x3ee000	0x6df		<05><00><01>デルタは樽の中にすわって、<05><00><05>灰色の小ネズミをなでている。<05><00><09>「この可愛い友人があなたがたの来る<05><00><0d>　ことを教えてくれました」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「私はあなたがたのさがしている場所を<05><00><05>　知っています。それは虹の島ですが<05><00><09>　場所を知っただけではあなたがたの<05><00><0d>　探索の最終段階とは言えません」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「貝殻は確かにそこに隠されています。<05><00><05>　しかしそれは魔法の入り口で守られて<05><00><09>　いるのです」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「ブラックウィンドは毎年決まった日に<05><00><05>　貝殻を一個だけ解き放す呪文を<05><00><09>　あみだしたのです」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「あなた方のさがしている島は、<05><00><05>　ブラックウィンド城の南方に位置する<05><00><09>　小島ですが、入り口が貝殻を解き放す<05><00><0d>　日がいつなのか、私は知りません」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「もう一人の兄弟ゼータなら、この<05><00><05>　最後の答えを教えられるはずです。<05><00><09>　あなたがたが彼をさがしていることを<05><00><0d>　彼に知らせておきましょう」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>赤い目の白い小さなサンショウウオが<05><00><05>おだやかでどんよりした水面から突然<05><00><09>姿を現すと、樽に向かってのろのろと<05><00><0d>はってきた。<0c><09><19><06><02>▼<06><0f><0b><05><00><01>デルタは身を乗り出してその生き物に<05><00><05>何かささやき、その生き物が水流に<05><00><09>戻って行くのをじっと見つめていた。<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「この洞窟とクモの洞窟を結ぶ細い<05><00><05>　地下水流があります。そこへ行けば<05><00><09>　ゼータが見つかります」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「さあ、この小さい装身具を持って行き<05><00><05>　なさい。あなた方の探索に役立つかも<05><00><09>　しれません。そして、私をこのままに<05><00><0d>　しておいてください」<00>	0500018366838b835e82cd924d82cc928682c982b782ed82c182c481410500058a44904682cc8fac836c8359837e82f082c882c582c482a282e98142050009817582b182cc89c288a482a29746906c82aa82a082c882bd82aa82bd82cc978882e905000d814082b182c682f08bb382a682c482ad82ea82dc82b582bd81760c0919060281a5060f0b05000181758e8482cd82a082c882bd82aa82bd82cc82b382aa82b582c482a282e98fea8f8a82f00500058140926d82c182c482a282dc82b7814282bb82ea82cd93f882cc938782c582b782aa05000981408fea8f8a82f0926d82c182bd82be82af82c582cd82a082c882bd82aa82bd82cc05000d814092548df582cc8dc58f4992698a4b82c682cd8cbe82a682dc82b982f181760c0919060281a5060f0b05000181758a4c8a6b82cd8a6d82a982c982bb82b182c9894282b382ea82c482a282dc82b78142050005814082b582a982b582bb82ea82cd9682964082cc93fc82e88cfb82c58ee782e782ea82c4050009814082a282e982cc82c582b781760c0919060281a5060f0b0500018175837583898362834e834583428393836882cd9688944e8c8882dc82c182bd93fa82c905000581408a4c8a6b82f088ea8cc282be82af89f082ab95fa82b78ef495b682f0050009814082a082dd82be82b582bd82cc82c582b781760c0919060281a5060f0b050001817582a082c882bd95fb82cc82b382aa82b582c482a282e9938782cd81410500058140837583898362834e83458342839383688fe982cc93ec95fb82c988ca927582b782e905000981408fac938782c582b782aa814193fc82e88cfb82aa8a4c8a6b82f089f082ab95fa82b705000d814093fa82aa82a282c282c882cc82a981418e8482cd926d82e882dc82b982f181760c0919060281a5060f0b050001817582e082a488ea906c82cc8c5a92ed835b815b835e82c882e7814182b182cc05000581408dc58ce382cc939a82a682f08bb382a682e782ea82e982cd82b882c582b78142050009814082a082c882bd82aa82bd82aa94de82f082b382aa82b582c482a282e982b182c682f005000d814094de82c9926d82e782b982c482a882ab82dc82b582e582a481760c0919060281a5060f0b05000190d482a296da82cc949282a28fac82b382c8835483938356838783458345834982aa05000582a882be82e282a982c582c782f182e682e882b582bd908596ca82a982e793cb91520500098e7082f08cbb82b782c68141924d82c98cfc82a982c182c482cc82eb82cc82eb82c605000d82cd82c182c482ab82bd81420c0919060281a5060f0b0500018366838b835e82cd906782f08fe682e88f6f82b582c482bb82cc90b682ab95a882c905000589bd82a982b382b382e282ab814182bb82cc90b682ab95a882aa908597ac82c905000996df82c182c48d7382ad82cc82f082b682c182c68ca982c282df82c482a282bd81420c0919060281a5060f0b050001817582b182cc93b48c4182c6834e838282cc93b48c4182f08c8b82d48dd782a20500058140926e89ba908597ac82aa82a082e882dc82b7814282bb82b182d68d7382af82ce0500098140835b815b835e82aa8ca982c282a982e882dc82b781760c0919060281a5060f0b050001817582b382a0814182b182cc8fac82b382a2919590678bef82f08e9d82c182c48d7382ab050005814082c882b382a2814282a082c882bd95fb82cc92548df582c996f097a782c282a982e0050009814082b582ea82dc82b982f1814282bb82b582c481418e8482f082b182cc82dc82dc82c905000d814082b582c482a882a282c482ad82be82b382a2817600		
0x3ee000	0xc08		<00>	00		ignore
0x3ee000	0xc09		<00>	00		ignore
0x3ee000	0xc0a		<00>	00		ignore
0x3ee000	0xc0b		<00>	00		ignore
0x3ee000	0xc0c		<00>	00		ignore
0x3ee000	0xc0d		<00>	00		ignore
0x3ee000	0xc0e		<05><00><01>樽の中から、レンジャーの印のついた<05><00><05>ローブを着た女性が現れた。<05><00><09>「私はローン・ウルフ。私を自由にして<05><00><0d>　下さってありがとうございます」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「私を捕らえた魔女たちは、私を<05><00><05>　呪われた洞窟の集会に送るつもり<05><00><09>　だと思いますが、樽の中からでは<05><00><0d>　それもよく聞き取れませんでした」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「レンジャーの力が必要になったときは<05><00><05>　私はヴィルダバールの町の<05><00><09>　ゲートハウスインにいますから」<00>	050001924d82cc928682a982e78141838c839383578383815b82cc88f382cc82c282a282bd050005838d815b837582f0928582bd8f9790ab82aa8cbb82ea82bd814205000981758e8482cd838d815b839381458345838b837481428e8482f08ea9975282c982b582c405000d814089ba82b382c182c482a082e882aa82c682a482b282b482a282dc82b781760c0919060281a5060f0b05000181758e8482f095df82e782a682bd96828f9782bd82bf82cd81418e8482f005000581408ef482ed82ea82bd93b48c4182cc8f5789ef82c9919782e982c282e082e8050009814082be82c68e7682a282dc82b782aa8141924d82cc928682a982e782c582cd05000d814082bb82ea82e082e682ad95b782ab8ee682ea82dc82b982f182c582b582bd81760c0919060281a5060f0b0500018175838c839383578383815b82cc97cd82aa954b977682c982c882c182bd82c682ab82cd05000581408e8482cd83948342838b835f836f815b838b82cc92ac82cc05000981408351815b8367836e834583588343839382c982a282dc82b782a982e7817600		
0x3ee000	0xda2		<00>	00		ignore
0x3ee000	0xda3		<00>	00		ignore
0x3ee000	0xda4		<05><00><01>「私はスワンプタウン一族の忍者で、<05><00><05>　ウォートウザンという者です」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「ヴィルダバール一族をスパイするため<05><00><05>　送られたのですが、見つかってしまい<05><00><09>　この樽に閉じこめられました」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「あなたがたに借りができました。<05><00><05>　もし私の優れた戦闘技能が必要に<05><00><09>　なったら、私はヴィルダバールの<05><00><0d>　ゲートハウスインにいますから」<00>	05000181758e8482cd8358838f83938376835e8345839388ea91b082cc94458ed282c58141050005814083458348815b836783458355839382c682a282a48ed282c582b781760c0919060281a5060f0b050001817583948342838b835f836f815b838b88ea91b082f083588370834382b782e982bd82df0500058140919782e782ea82bd82cc82c582b782aa81418ca982c282a982c182c482b582dc82a2050009814082b182cc924d82c995c282b682b182df82e782ea82dc82b582bd81760c0919060281a5060f0b050001817582a082c882bd82aa82bd82c98ed882e882aa82c582ab82dc82b582bd8142050005814082e082b58e8482cc974482ea82bd90ed93ac8b5a945c82aa954b977682c9050009814082c882c182bd82e781418e8482cd83948342838b835f836f815b838b82cc05000d81408351815b8367836e834583588343839382c982a282dc82b782a982e7817600		
0x3ee000	0xefa		<00>	00		ignore
0x3ee000	0xefb		<06><0f><05><09><06>ムーの一族は<05><09><0a>ガーゴイルの地で<05><09><0e>最も勢力がある<06><0f><00>	060f0509068380815b82cc88ea91b082cd05090a834b815b83538343838b82cc926e82c505090e8dc582e090a897cd82aa82a082e9060f00		
0x3ee000	0xf33		<06><0f><05><09><06>力の破片は<05><09><0a>クリスタル山脈の<05><09><0e>下にある<06><0f><00>	060f05090697cd82cc946a95d082cd05090a834e838a8358835e838b8e5296ac82cc05090e89ba82c982a082e9060f00		
0x3ee000	0xf63		<05><00><01>君は更に正確さを増した。<00>	0500018c4e82cd8d5882c990b38a6d82b382f0919d82b582bd814200		
0x3ee000	0xf7f		<05><00>	0500		
0x58f000	0x24		<05><00><05>邪悪な魔女たちと、彼女たちの召使い<05><00><09>として呼び出された幽霊たちが、城の<05><00><0d>ダンジョンを支配している。<05><00><11>魔女たちはメイルファクターへの忠節を<05><00><15>誓い、彼の勢力の拡大を約束した。<0c><09><19><06><02>▼<06><0f><05><00><00><ba><b0><d7><af><b8>の記録<05><16><00><07><08><1f><02><05><00><05>魔女たちは、彼の邪悪な陰謀を見抜き、<05><00><09>彼の戦士たちを強くし、彼の敵を呪う<05><00><0d>魔法の醸造酒を彼に与えた。<05><00><11>彼は気が狂っているかもしれない。悪意<05><00><15>の王を怒らせた者には悲哀が訪れる。<0c><09><19><06><02>▼<06><0f><05><00><00><ba><b0><d7><af><b8>の記録<05><16><00><07><08><1f><02><00>	0500058ed788ab82c896828f9782bd82bf82c6814194de8f9782bd82bf82cc8fa28e6782a205000982c682b582c48cc482d18f6f82b382ea82bd974897ec82bd82bf82aa81418fe982cc05000d835f839383578387839382f08e78947a82b582c482a282e9814205001196828f9782bd82bf82cd83818343838b83748340834e835e815b82d682cc928990df82f005001590be82a2814194de82cc90a897cd82cc8a6791e582f096f191a982b582bd81420c0919060281a5060f050000bab0d7afb882cc8b4c985e05160007081f0205000596828f9782bd82bf82cd814194de82cc8ed788ab82c88941966482f08ca994b282ab814105000994de82cc90ed8e6d82bd82bf82f08bad82ad82b5814194de82cc934782f08ef482a405000d9682964082cc8ff891a28ef082f094de82c9975e82a682bd814205001194de82cd8b4382aa8bb682c182c482a282e982a982e082b582ea82c882a2814288ab88d305001582cc89a482f0937b82e782b982bd8ed282c982cd94df88a382aa964b82ea82e981420c0919060281a5060f050000bab0d7afb882cc8b4c985e05160007081f0200		
0x58f000	0x1c7		<05><00><01>長く使われていない大釜にほこりが積もっている。<05><00><05>中を調べますか？<00>	05000192b782ad8e6782ed82ea82c482a282c882a291e58a9882c982d982b182e882aa90cf82e082c182c482a282e98142050005928682f092b282d782dc82b782a9814800		
0x58f000	0x20c		<05><00><01>釜の底に伝言が書かれている。<05><00><05>「時の手の中では、６＋６＝１２」<00>	0500018a9882cc92ea82c993608cbe82aa8f9182a982ea82c482a282e9814205000581758e9e82cc8ee882cc928682c582cd81418255817b8255818182508251817600		
0x58f000	0x24f		<05><00><01>釜の底に伝言が書かれている。<05><00><05>「時の手の中では、１０＋１０＝８」<00>	0500018a9882cc92ea82c993608cbe82aa8f9182a982ea82c482a282e9814205000581758e9e82cc8ee882cc928682c582cd81418250824f817b8250824f81818257817600		
0x58f000	0x294		<05><00><01>釜の底に伝言が書かれている。<05><00><05>「時の手の中では、１２＋１２＝１２」<00>	0500018a9882cc92ea82c993608cbe82aa8f9182a982ea82c482a282e9814205000581758e9e82cc8ee882cc928682c582cd814182508251817b82508251818182508251817600		
